5,0; 3149700,0; 0,0; 1907300,0; 0,0; 1171300,0; 0,0
10,0; 7307600,0; 0,0; 3820000,0; 0,0; 4346600,0; 0,0
15,0; 1,81629E7; 0,0; 1,90988E7; 0,0; 2,77443E7; 0,0
20,0; 4,89951E7; 0,0; 4,71047E7; 0,0; 6,28118E7; 0,0
25,0; 1,129645E8; 0,0; 1,158266E8; 0,0; 1,146586E8; 0,0
30,0; 2,463778E8; 0,0; 2,527997E8; 0,0; 2,568557E8; 0,0
35,0; 4,838142E8; 0,0; 5,142416E8; 0,0; 5,041442E8; 0,0
40,0; 9,029846E8; 0,0; 9,266562E8; 0,0; 9,348665E8; 0,0
45,0; 1,5388167E9; 0,0; 1,5780262E9; 0,0; 1,5890324E9; 0,0
50,0; 2,4878298E9; 0,0; 2,5523158E9; 0,0; 2,5681205E9; 0,0
55,0; 3,9122893E9; 0,0; 3,9867437E9; 0,0; 4,0309633E9; 0,0
60,0; 5,8846442E9; 0,0; 5,99375E9; 0,0; 6,0221873E9; 0,0
65,0; 8,5535173E9; 0,0; 8,6939219E9; 0,0; 8,7181434E9; 0,0
70,0; 1,20486436E10; 0,0; 1,22211546E10; 0,0; 1,23600051E10; 0,0
75,0; 1,66656378E10; 0,0; 1,69444498E10; 0,0; 1,70442757E10; 0,0
80,0; 2,26623601E10; 0,0; 2,30767033E10; 0,0; 2,32615929E10; 0,0
85,0; 3,00881529E10; 0,0; 3,0695318E10; 0,0; 3,07911357E10; 0,0
90,0; 3,95828684E10; 0,0; 4,06339214E10; 0,0; 4,04909801E10; 0,0
95,0; 5,10170212E10; 0,0; 5,20236315E10; 0,0; 5,24326363E10; 0,0
100,0; 6,55029729E10; 0,0; 6,65585383E10; 0,0; 6,6938314E10; 0,0
105,0; 8,24323013E10; 0,0; 8,39342967E10; 0,0; 8,42600385E10; 0,0
110,0; 1,031017147E11; 0,0; 1,0497173E11; 0,0; 1,052562469E11; 0,0
115,0; 1,272146657E11; 0,0; 1,295350272E11; 0,0; 1,302810919E11; 0,0
120,0; 1,570262841E11; 0,0; 1,59129359E11; 0,0; 1,601270591E11; 0,0
125,0; 1,90422671E11; 0,0; 1,933821736E11; 0,0; 1,942816267E11; 0,0
130,0; 2,309317937E11; 0,0; 2,334529644E11; 0,0; 2,344201751E11; 0,0
135,0; 2,763223325E11; 0,0; 2,800021359E11; 0,0; 2,814212252E11; 0,0
140,0; 3,29057183E11; 0,0; 3,34294954E11; 0,0; 3,356176886E11; 0,0
145,0; 3,896168153E11; 0,0; 3,955563943E11; 0,0; 3,971680379E11; 0,0
150,0; 4,603202789E11; 0,0; 4,660999066E11; 0,0; 4,698704159E11; 0,0
155,0; 5,399744656E11; 0,0; 5,462044108E11; 0,0; 5,492726772E11; 0,0
160,0; 6,296340216E11; 0,0; 6,383568026E11; 0,0; 6,399238994E11; 0,0
165,0; 7,304226415E11; 0,0; 7,392175414E11; 0,0; 7,43092629401E11; 0,0
170,0; 8,42453315901E11; 0,0; 8,5313841E11; 0,0; 8,576915137E11; 0,0
175,0; 9,721567318E11; 0,0; 9,842584643E11; 0,0; 9,891593846E11; 0,0
180,0; 1,1157569192E12; 0,0; 1,1302800954E12; 0,0; 1,1346583297E12; 0,0
185,0; 1,2757750422E12; 0,0; 1,289955495E12; 0,0; 1,2954781942E12; 0,0
190,0; 1,4513349355E12; 0,0; 1,4696381092E12; 0,0; 1,4741192175E12; 0,0
195,0; 1,6492114072E12; 0,0; 1,6695162296E12; 0,0; 1,6730746458E12; 0,0
200,0; 1,865040315E12; 0,0; 1,8846300635E12; 0,0; 1,9812338394E12; 0,0
